id,title,ingredients,directions,link,source,NER
644406,Scalloped Potatoes,"[""6 medium red or baking potatoes"", ""1 (10 oz.) can cream of potato soup"", ""1/2 soup can milk"", ""1 c. shredded cheddar cheese""]","[""Preheat oven to 400\u00b0."", ""Peel and slice potatoes."", ""Arrange in greased 1 1/2 quart baking dish."", ""Combine soup and milk in bowl and pour over potatoes."", ""Sprinkle with cheese."", ""Bake for 45 minutes or until tender."", ""Serves 6-8.""]",www.cookbooks.com/Recipe-Details.aspx?id=145844,Gathered,"[""red"", ""cream of potato soup"", ""milk"", ""cheddar cheese""]"
1064137,Sweet And Spicy Kidney Beans,"[""olive oil"", ""2 cloves garlic, minced"", ""1 small onion, chopped"", ""salt"", ""pepper"", ""1 teaspoon dried oregano"", ""1 pinch cinnamon"", ""1/4 teaspoon cumin"", ""1/4 teaspoon chili powder"", ""1 -2 ripe tomatoes, chopped"", ""1 can kidney bean, with liquid"", ""1 (4 ounce) can sliced black olives, drained"", ""barbecue sauce, to taste (I used an organic brand, Wild Thymes Spicy Barbecue; it's chunky, hot and sweet, but not smoky)"", ""red hot sauce, to taste"", ""beer, maybe 1/2 cup (optional)""]","[""Spray non stick skillet with olive oil to lightly coat (if using something that is not non stick, you may have to use more oil.) When hot, add onions."", ""After those just start to wilt, add garlic and dry spices."", ""Continue until aromatic and golden."", ""Add tomatoes and cook until they soften and release liquid."", ""Reduce heat and add remaining ingredients."", ""Simmer until slightly thickened."", ""If mixture gets too thick, add water."", ""Serve as a side dish or with noodles or rice."", ""I had them as a main course with no-yolk egg noodles and it was surprisingly good.""]",www.food.com/recipe/sweet-and-spicy-kidney-beans-46173,Gathered,"[""olive oil"", ""garlic"", ""onion"", ""salt"", ""pepper"", ""oregano"", ""cinnamon"", ""cumin"", ""chili powder"", ""tomatoes"", ""kidney bean"", ""black olives"", ""barbecue sauce"", ""red hot sauce""]"
53290,Zucchini And Yellow Squash Casserole,"[""2 each: zucchini and yellow squash (not very large)"", ""1/4 to 1/2 lb. ground meat (chicken, pork or beef)"", ""1 small onion"", ""1 egg"", ""2 Tbsp. butter"", ""1 c. Cheddar cheese"", ""1 c. bread crumbs""]","[""Slice squash."", ""Boil until tender in water that doesn't quite cover the squash."", ""Boil until all the water is gone (using just a little water)."", ""Mash squash, salt and pepper."", ""Brown meat with onion until done (drain)."", ""Add to squash, bread crumbs, meat, cheese and egg."", ""Butter a baking dish."", ""Bake at 350\u00b0 for 25 minutes."", ""Add a small amount of Cheddar cheese on top before baking.""]",www.cookbooks.com/Recipe-Details.aspx?id=780353,Gathered,"[""zucchini"", ""ground meat"", ""onion"", ""egg"", ""butter"", ""Cheddar cheese"", ""bread crumbs""]"
451767,Diabetic Cake,"[""1 egg"", ""1/2 c. butter or margarine"", ""2 Tbsp. Sweet 'N Low"", ""1 c. chopped pecans"", ""1 1/2 c. unsweetened applesauce"", ""1 c. chopped dates"", ""1/2 tsp. cinnamon"", ""1/2 tsp. cloves"", ""1 tsp. vanilla"", ""2 c. flour"", ""2 tsp. soda"", ""1/2 tsp. salt""]","[""Cream the butter and egg."", ""Add Sweet 'N Low and vanilla."", ""Sift dry ingredients together and add to the creamed mixture. Add applesauce."", ""Mix 4 minutes on medium speed."", ""Add nuts and dates. Pour in loaf pan. Bake at 350\u00b0 for 45 to 60 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=841514,Gathered,"[""egg"", ""butter"", ""N"", ""pecans"", ""unsweetened applesauce"", ""dates"", ""cinnamon"", ""cloves"", ""vanilla"", ""flour"", ""soda"", ""salt""]"
1216645,Nutritious  Fruit  &  Vegetable  Smoothie -,"[""2 cups fresh spinach"", ""1 large green apple, cored"", ""1 large banana, peeled, cut into chunks and placed in a zip plastic bag and frozen"", ""1 cup milk (can use 1 or 2% fat milk, or use orange juice instead of milk)""]","[""Wash spinach and apple well. Pour into a blender and blend with the apple."", ""Add frozen banana chunks and milk. Cover, blend and serve immediately."", ""UPDATE NOTE: I made the correction in the amount of milk or orange juice, according to the good sugestion from the reviewer. Thanks for the review and the tip.""]",www.food.com/recipe/nutritious-fruit-vegetable-smoothie-416445,Gathered,"[""fresh spinach"", ""green apple"", ""banana"", ""milk""]"
983855,Puttanesca Sauce For Garlic Lovers,"[""1 cup pitted halved ripe olives"", ""1/2 cup dried tomatoe, cut into strips"", ""1/4 cup olive oil"", ""1 (3 1/2 ounce) jar capers, drained"", ""8 garlic cloves, chopped"", ""6 anchovy fillets, mashed"", ""3 cups quartered plum tomatoes"", ""1/4 cup pesto sauce"", ""1 teaspoon dry crushed red pepper""]","[""Combine the first 6 ingredients in large saucepan; bring to a boil."", ""Add the tomato, pesto, and red peppers; bring to boil again."", ""Reduce heat and simmer uncovered 10 minutes stirring occasionally."", ""Serve over hot pasta.""]",www.food.com/recipe/puttanesca-sauce-for-garlic-lovers-53620,Gathered,"[""olives"", ""olive oil"", ""capers"", ""garlic"", ""anchovy"", ""tomatoes"", ""pesto sauce"", ""red pepper""]"
1366970,Seafood Paella,"[""1 11/2 lb lobster"", ""1 lb large shrimp preferably with head on"", ""2 cups rice of your choice"", ""1 green pepper"", ""2 medium yellow or vidalia onions"", ""1 cup frozen peas"", ""2 links smoked sausage"", ""2 boneless skinless chicken breasts"", ""1 teaspoon garlic powder"", ""1 pinch saffron"", ""1/4 cup olive oil""]","[""Put 4 quarts of water to boil in a large stock pot"", ""drop the seafood in and cook until just pink"", ""Remove from boiling water with a slotted spoon allowing the waterr to continue to boil."", ""Remove lobster meat and shrimp from the shells and toss shells and lobster body and shrimp shells and heads back into boiling water."", ""Once you have reduced the stock to 1 quart or 4 cups remove from heat and strain out the shells and reserve stock."", ""coursely chop your vegetables"", ""in your paellla pan, add the oil and saute the green peppers then remove with a slotted spoon."", ""Then saute the chicken breasts until browned and remove"", ""turn down heat to medium low and saute the onions until they are carmelized about 20-30 minutes then remove with a slotted spoon"", ""chop the smoked sausage and brown to remove the excess grease and remove with a slotted spoon."", ""wipe out paella pan with paper towels and add the stock, rice, onions, peas, garllic powder, and saffron and cook covered until done, about 15-20 minutes"", ""add back in chicken, shrimp, sausage, and lobster meat as well as the green peppers and stir and mix thoroughly. Serve immediately""]",food52.com/recipes/7196-seafood-paella,Gathered,"[""lobster"", ""shrimp"", ""rice"", ""green pepper"", ""onions"", ""frozen peas"", ""sausage"", ""chicken breasts"", ""garlic"", ""saffron"", ""olive oil""]"
397122,Cole Slaw Vinaigrette,"[""1/4 c. vegetable oil"", ""2 Tbsp. white vinegar"", ""1 Tbsp. honey"", ""salt and pepper"", ""1 pkg. cole slaw mix""]","[""Whisk together oil, vinegar and honey. Place cole slaw mix in medium bowl. Season with salt and pepper. Pour vinaigrette over mix and toss lightly to coat; cover. Refrigerate. Makes 4 servings.""]",www.cookbooks.com/Recipe-Details.aspx?id=97571,Gathered,"[""vegetable oil"", ""white vinegar"", ""honey"", ""salt"", ""cole slaw""]"
1677540,Boilermaker,"[""2 ounces whiskey"", ""8 ounces chilled beer""]","[""Serve the whiskey straight and follow with a beer chaser, or combine the ingredients in a 10-ounce highball glass, pouring the whiskey into the beer without stirring."", ""Scotch whiskey may be used for this drink instead of blended whiskey.""]",www.epicurious.com/recipes/food/views/boilermaker-200088,Recipes1M,"[""whiskey"", ""chilled beer""]"
1633485,Scrambled Eggs With Avocado And Spicy Tomato Sauce Recipe ,"[""2 eggs"", ""1 tablespoon butter"", ""white pepper"", ""black pepper"", ""sea salt"", ""1 avocado"", ""1 tablespoon tomato paste"", ""10 drops Tabasco Sauce"", ""2 tablespoons water / oil""]","[""Heat up a pan on low heat.\nIn a bowl, break your egg end season with black and white pepper and salt. Whisk it all up.\nAdd your butter to the pan and your eggs as soon as the butter melts. Stir around and let the scrambled egg cook slowly."", ""Peel and slice your avocado and season with additional salt and black pepper is desired.\n\nPlace your scrambled eggs and sliced avocado on your plate and clean your pan with a kitchen sheet (be careful so it is not too hot so you do not burn yourself)."", ""Heat up your pan on medium heat. Add your tomato paste, tabasco sauce and water/oil and stir well. Let it cook/fry for about 1-2 minutes and serve on top of your meal."", ""Enjoy."", ""more recipes on: http://potsofsmiles.blogspot.co.uk/""]",www.yummly.com/recipe/Scrambled-Eggs-With-Avocado-And-Spicy-Tomato-Sauce-Recipe--1489730,Gathered,"[""eggs"", ""butter"", ""white pepper"", ""black pepper"", ""salt"", ""avocado"", ""tomato paste"", ""Tabasco Sauce"", ""water""]"
425678,Taco Dip,"[""1 lb. ground beef, cooked"", ""1 can refried beans"", ""1 pkg. taco seasoning"", ""1 pt. sour cream"", ""1 (8 oz.) bottle taco sauce"", ""shredded Cheddar cheese""]","[""Combine cooked ground beef, refried beans and taco seasoning. Layer in the bottom of a 9 x 12-inch dish."", ""Combine sour cream with bottle of taco sauce."", ""Layer on the meat mixture and cover with shredded Cheddar cheese."", ""Bake at 350\u00b0 until hot and bubbly, about 30 minutes."", ""Serve with Tostitos.""]",www.cookbooks.com/Recipe-Details.aspx?id=195620,Gathered,"[""ground beef"", ""beans"", ""taco seasoning"", ""sour cream"", ""taco sauce"", ""Cheddar cheese""]"
81016,German Chocolate Upside Down Cake,"[""1 box German chocolate cake"", ""1/2 cup margarine"", ""1 can coconut"", ""1 1/2 pkgs. pecans"", ""1 box powdered sugar"", ""1 (8 oz.) pkg. cream cheese""]","[""Grease baking pan."", ""Place coconut and pecans in the pan.""]",www.cookbooks.com/Recipe-Details.aspx?id=804390,Gathered,"[""chocolate cake"", ""margarine"", ""coconut"", ""pecans"", ""powdered sugar"", ""cream cheese""]"
1423483,Artichokes With Browned Garlic And Lemon Dipping Sauce,"[""4 large artichokes"", ""2 teaspoons butter or margarine"", ""1 garlic clove, minced"", ""2 tablespoons lemon juice"", ""1 tablespoon white wine Worcestershire sauce"", ""1/4 cup water"", ""1 tablespoon Dijon mustard"", ""Dash of ground white pepper""]","[""Wash artichokes by plunging up and down in cold water. Cut off stem to within 1 inch of base. Remove bottom leaves and tough outer leaves of artichokes. Place artichokes, stem ends down, in an 11 x 7-inch baking dish; add water to depth of 1 inch. Cover with heavy-duty plastic wrap, and vent. Microwave at HIGH 10 minutes or until a leaf near the center of each artichoke pulls out easily. Drain. Remove fuzzy choke from center of each artichoke with a spoon."", ""Melt butter in a small saucepan; stir in garlic. Cook over medium heat, stirring constantly, until garlic is lightly browned. Add lemon juice and remaining 4 ingredients; heat just until hot. Serve as a dipping sauce with whole artichokes.""]",www.myrecipes.com/recipe/artichokes-with-browned-garlic-lemon-dipping-sauce-0,Gathered,"[""artichokes"", ""butter"", ""garlic"", ""lemon juice"", ""white wine Worcestershire sauce"", ""water"", ""mustard"", ""ground white pepper""]"
1468980,Peanut Butter 'N' Jelly Scones,"[""3 1/4 cups all-purpose flour"", ""2/3 cup firmly packed light brown sugar"", ""1 tablespoon baking powder"", ""3/4 teaspoon salt"", ""1/2 cup cold unsalted butter, cut into pieces"", ""1/2 cup chunky peanut butter, chilled"", ""1/2 cup semisweet chocolate morsels (optional)"", ""2/3 cup whipping cream, divided"", ""2 teaspoons vanilla extract"", ""2 tablespoons turbinado sugar"", ""About 3/4 cup strawberry jelly""]","[""Combine first 4 ingredients in a food processor. Pulse briefly until combined. Add butter, and pulse to make a coarse meal. Add peanut butter, and pulse briefly to disperse evenly. Be careful not to overmix."", ""Transfer dough to a large bowl. Add chocolate morsels, if desired. Make a well in center, and add 1/2 cup plus 1 Tbsp. whipping cream and vanilla. Stir with a fork just until dry ingredients are moistened. Knead dough in bowl 2 or 3 times to incorporate dry ingredients in bottom of bowl."", ""Drop mounds of dough using a 1/3-cup measure onto a baking sheet lined with parchment paper. Smooth tops, and brush scones with remaining cream. Sprinkle with turbinado sugar. Make a deep indentation in center of each scone using thumb or the back of a small spoon; fill each with a scant tablespoon jelly."", ""Bake at 425\u00b0 for 18 to 20 minutes or until scones are lightly browned around edges. Cool completely.""]",www.myrecipes.com/recipe/peanut-butter-n-jelly-scones,Gathered,"[""flour"", ""brown sugar"", ""baking powder"", ""salt"", ""cold unsalted butter"", ""chunky peanut butter"", ""semisweet chocolate"", ""whipping cream"", ""vanilla"", ""turbinado sugar"", ""strawberry jelly""]"
689184,Eggplant Parmesan,"[""2 medium to large eggplants"", ""2 1/2 c. Italian bread crumbs"", ""3 large eggs, beaten"", ""vegetable oil"", ""crushed red pepper to taste"", ""black pepper"", ""garlic powder"", ""tomato sauce (homemade or store bought)"", ""2 c. Mozzarella cheese"", ""grated Parmesan cheese""]","[""Sprinkle fried eggplant slices with garlic powder, salt, pepper and crushed red pepper as desired.""]",www.cookbooks.com/Recipe-Details.aspx?id=909979,Gathered,"[""eggplants"", ""Italian bread crumbs"", ""eggs"", ""vegetable oil"", ""red pepper"", ""black pepper"", ""garlic"", ""tomato sauce"", ""Mozzarella cheese"", ""Parmesan cheese""]"
1116731,Homemade Oil Supplement For Dogs,"[""1/2 cup olive oil"", ""1/2 cup canola oil"", ""1/2 cup flax seed oil"", ""1/4 cup castor oil""]","[""Combine all in an air-tight container. Shake to mix well. Refrigerate. Feed about 1/2 teaspoons per 20 lbs. of weight of the dog daily with meals.""]",www.food.com/recipe/homemade-oil-supplement-for-dogs-394824,Gathered,"[""olive oil"", ""canola oil"", ""flax seed oil"", ""castor oil""]"
1027231,Crispy Fried Chicken,"[""1 1/2 cups all-purpose flour"", ""1/2 cup cornmeal"", ""1/4 cup cornstarch"", ""1 tablespoon salt"", ""2 teaspoons paprika"", ""1 teaspoon dried oregano"", ""1 teaspoon rubbed sage"", ""1 teaspoon pepper"", ""2 eggs"", ""1/4 cup water"", ""2 broiler-fryer chickens (3 to 4 pounds each)"", ""vegetable oil (for frying)""]","[""In a large resealable plastic bag, combine the flour, cornmeal, cornstarch, salt, paprika, orageno, sage and pepper."", ""In a shallow bowl, beat eggs and water."", ""Dip chicken in egg mixture; place in the bag, a few pieces at a time, and shake until coated."", ""In an electric skillet, heat 1 inch of oil to 350\u00b0F."", ""Fry chicken, a few pieces at a time, for 3-5 minutes on each side or until golden and crispy."", ""Place in two ungreased 15 by 10-inch baking pans."", ""Bake, uncovered, at 350\u00b0F for 25 to 30 minutes or until chicken is tender and juices run clear.""]",www.food.com/recipe/crispy-fried-chicken-86945,Gathered,"[""flour"", ""cornmeal"", ""cornstarch"", ""salt"", ""paprika"", ""oregano"", ""sage"", ""pepper"", ""eggs"", ""water"", ""broiler-fryer chickens"", ""vegetable oil""]"
2024910,Pixie Rain,"[""2 cups strawberries (Fresh)"", ""2 cups vanilla ice cream"", ""2 cups sparkling water"", ""1 cup pineapple, Diced""]","[""Blend until smooth."", ""Serve chilled in rocks glasses."", ""put in some straws."", ""and enjoy.""]",www.food.com/recipe/pixie-rain-176960,Recipes1M,"[""strawberries"", ""vanilla ice cream"", ""sparkling water"", ""pineapple""]"
1546662,Pumpkin Pie Bars,"[""1 box (18 oz. size) Yellow Cake Mix, Divided"", ""1 whole Egg, Lightly Beaten"", ""1/2 cups Butter, Melted"", ""1 cup Sugar, Divided"", ""2 teaspoons Cinnamon, Divided"", ""1/2 teaspoons Ginger"", ""1/4 teaspoons Ground Cloves"", ""1/4 teaspoons Salt"", ""1 cup Canned Pumpkin"", ""2/3 cups Evaporated Milk"", ""2 whole Eggs"", ""1/4 cups Cold Butter, Diced""]","[""This recipe has three parts, a crust, a filling and a topping. Before you start anything, preheat your oven to 350F, and get out a 13x9 pan."", ""For the crust:"", ""Reserve 1 cup of the cake mix for the topping. Pour remaining cake mix into a bowl, then stir in the one beaten egg and the 1/2 cup of melted butter until the mixture is well combined. Press evenly into the 13x9 pan and set aside."", ""For the filling:"", ""Combine 3/4 cup of sugar, 1 teaspoon of cinnamon, the ginger, cloves, salt, pumpkin, evaporated milk and 2 eggs together. Using a whisk, stir until smooth. Pour over the crust."", ""For the topping:"", ""Stir together the 1 cup of reserved cake mix, and the remaining 1/4 cup of sugar and 1 teaspoon of cinnamon. Cut in the 1/4 cup of butter dice using a pastry blender or a fork. Sprinkle evenly over the filling."", ""Bake at 350F for 35-40 minutes, or until filling is set. Allow to cool completely, cut into bars, and serve!""]",tastykitchen.com/recipes/desserts/pumpkin-pie-bars-2/,Gathered,"[""Mix"", ""Egg"", ""Butter"", ""Sugar"", ""Cinnamon"", ""Ginger"", ""\u00bc"", ""\u00bc"", ""Pumpkin"", ""Milk"", ""Eggs"", ""\u00bc""]"
